"10","1888","Attack teacher interest","194.43","Canned Goods","Trader Joes"
"10","737","Bed style board reflect wear","396.25","Sauces","Harris Teeters"
"10","1959","Effect reach election","281.57","Baked Goods","Whole Foods"
"10","1221","System television","142.82","Canned Goods","Whole Foods"
"10","1533","Lawyer notice type Mrs culture","270.31","Baking","Whole Foods"
"10","1766","Throw standard get","176.78","Produce","Trader Joes"
"10","1001","Woman chair wife","288.74","Prepared Food","Harris Teeters"
"10","1051","Present nor into road pretty","99.74","Bread","Trader Joes"
"10","1196","But money why","235.98","Baking","Whole Foods"
"11","551","Season success foreign","203.80","Bread","Harris Teeters"
"11","323","Majority past camera almost","361.13","Beverages","Trader Joes"
"11","1540","Before machine","6.73","Meat","Harris Teeters"
"11","1253","Nor south ago","47.03","Seafood","Harris Teeters"
"11","1939","Stay little three southern","63.56","Baked Goods","Trader Joes"
"11","876","Example time project enough realize","65.05","Seafood","Whole Foods"
"11","1639","Style partner over morning cost","264.90","Produce","Harris Teeters"
"11","872","Pay size economic on","269.03","Seafood","Whole Foods"
"11","746","Staff let","107.50","Bread","Harris Teeters"
"11","390","Others home job","42.17","Beverages","Whole Foods"
"11","1837","Enjoy approach hotel","439.03","Produce","Harris Teeters"
"11","1316","Field building walk","372.09","Cheese","Whole Foods"
"11","262","Share meeting half wait","14.30","Baking","Whole Foods"
"12","1611","Again concern every oil music","151.97","Seafood","Whole Foods"
"12","505","Mean performance act across expert","430.27","Baked Goods","Whole Foods"
"12","1401","Brother black relationship","206.13","Bread","Whole Foods"
"12","83","Soldier run","489.18","Sauces","Harris Teeters"
"12","370","Senior child image among","339.74","Frozen Food","Trader Joes"
"12","68","Work more","149.64","Prepared Food","Whole Foods"
"12","1529","Always huge total everything discover","200.29","Frozen Food","Trader Joes"
"13","1936","Spring mother draw spring","70.83","Frozen Food","Harris Teeters"
"13","594","Lead rock nation fall very","220.72","Cheese","Trader Joes"
"13","885","Bed agree field","403.24","Produce","Trader Joes"
"13","1147","Form thousand Mrs born","435.19","Frozen Food","Harris Teeters"
"13","814","Head similar political","241.27","Baked Goods","Trader Joes"
"13","1739","Eye war idea","39.54","Beverages","Harris Teeters"
"13","1480","Section both between particular","270.02","Prepared Food","Whole Foods"
"13","973","Story parent one","251.20","Dairy & Eggs","Harris Teeters"
"13","50","Civil avoid material line other","130.22","Produce","Harris Teeters"
"13","1392","May cultural","63.75","Canned Goods","Harris Teeters"
"13","1383","Bar town decide series relate","385.70","Beverages","Trader Joes"
"13","253","Evidence shoulder will","101.09","Sauces","Harris Teeters"
"14","1026","Head foreign hit skill quite","110.88","Prepared Food","Whole Foods"
"15","1264","Stuff box poor few","413.71","Cheese","Harris Teeters"
"16","230","Wonder until","302.67","Baked Goods","Trader Joes"
"16","502","Decide source","227.02","Pantry","Whole Foods"
"16","1765","Use right church executive pattern","156.71","Dairy & Eggs","Trader Joes"
"16","238","Or box citizen former","153.67","Produce","Whole Foods"
"16","1614","Statement audience student exist head","407.01","Baking","Trader Joes"
"16","772","Quickly then financial people","342.38","Baking","Harris Teeters"
"16","866","Task forward increase economy","16.13","Baking","Trader Joes"
"16","1690","Media major page its","388.94","Sauces","Harris Teeters"
"16","1027","Lay level smile suffer","406.81","Sauces","Whole Foods"
"16","480","Throw election","242.98","Seafood","Harris Teeters"
"16","1919","Out although behind","348.54","Frozen Food","Whole Foods"
"16","1752","Watch different bar successful","395.16","Meat","Trader Joes"
"16","185","Apply spring blood response","192.26","Sauces","Trader Joes"
"16","1795","Dream ability itself","343.49","Bread","Trader Joes"
"16","119","Away thing bed concern worker","123.99","Baking","Whole Foods"
"16","1106","Top last central","175.73","Frozen Food","Trader Joes"
"16","645","Total action can process","146.87","Pantry","Trader Joes"
"16","1757","Other produce campaign","405.86","Sauces","Whole Foods"
"16","870","Receive about body before politics","292.71","Pantry","Trader Joes"
"16","1553","Small thought cause room","221.82","Baking","Harris Teeters"
"16","454","Certain country","272.05","Pantry","Trader Joes"
"16","1406","Fish station stock","497.00","Prepared Food","Trader Joes"
"16","1972","Idea television hear be","112.67","Dairy & Eggs","Harris Teeters"
"17","838","To plant candidate","73.76","Frozen Food","Harris Teeters"
"17","1757","Other produce campaign","405.86","Sauces","Whole Foods"
"17","32","Statement religious force us","114.92","Produce","Trader Joes"
"17","655","Become husband though huge","452.63","Frozen Food","Whole Foods"
"17","1400","Rich lose evidence","42.98","Prepared Food","Whole Foods"
"17","142","Third situation customer","140.59","Baking","Trader Joes"
"17","1808","At analysis central","79.00","Pantry","Trader Joes"
"17","1517","Treat goal","9.95","Produce","Whole Foods"
"17","596","Cold firm push","428.79","Baked Goods","Harris Teeters"
"17","329","Possible theory let pattern","311.00","Produce","Whole Foods"
"17","76","Result nothing college thought","458.40","Bread","Harris Teeters"
"17","406","Create with teacher establish","491.13","Seafood","Harris Teeters"
"17","678","Friend glass home","401.41","Prepared Food","Whole Foods"
"18","1211","Old stand laugh war","172.98","Frozen Food","Trader Joes"
"18","266","Capital off","462.13","Seafood","Whole Foods"
"18","441","Hot role me","42.41","Pantry","Harris Teeters"
"18","940","Bed play","245.85","Seafood","Harris Teeters"
"18","1836","Catch which","266.93","Meat","Harris Teeters"
"18","495","Develop fund building hand","185.82","Baked Goods","Harris Teeters"
"18","914","Least eight people","371.11","Bread","Trader Joes"
"18","1580","Still reflect eight","240.97","Canned Goods","Harris Teeters"
"18","452","Foreign interesting hold level audience","378.09","Cheese","Whole Foods"
"18","1600","Response city future","390.05","Frozen Food","Whole Foods"
"18","165","Require along speech food seat","6.03","Baked Goods","Whole Foods"
"18","242","Meet small road wind","343.93","Beverages","Harris Teeters"
"18","373","Situation full north","209.04","Dairy & Eggs","Harris Teeters"
"18","1850","Herself open become every although","197.48","Frozen Food","Harris Teeters"
"18","1120","Will money time coach","331.00","Baked Goods","Harris Teeters"
"18","961","Candidate still board in","53.07","Produce","Harris Teeters"
"19","1133","Market practice one","273.09","Cheese","Whole Foods"
"19","1957","Tv impact someone","272.59","Dairy & Eggs","Trader Joes"
"19","1011","Black throughout soldier bar do","226.87","Prepared Food","Harris Teeters"
"19","28","Another everything those","495.20","Produce","Whole Foods"
"19","1918","Son hear expert","107.06","Canned Goods","Harris Teeters"
"19","250","Final discover success","351.81","Frozen Food","Harris Teeters"
"19","664","Four him suffer lawyer","240.93","Prepared Food","Trader Joes"
"20","455","Special current each","74.95","Frozen Food","Harris Teeters"
"20","804","Stop chair around","380.83","Cheese","Trader Joes"
"20","1875","City worry role trouble","93.75","Prepared Food","Trader Joes"
"20","134","Player degree window","465.73","Prepared Food","Harris Teeters"
"20","345","Control local even","137.95","Baking","Whole Foods"
"20","681","Young significant","292.22","Beverages","Harris Teeters"
"20","873","There certain full east","106.46","Canned Goods","Harris Teeters"
"20","986","President all north big sign","143.51","Dairy & Eggs","Harris Teeters"
"20","38","Child loss","306.31","Prepared Food","Whole Foods"
"20","1529","Always huge total everything discover","200.29","Frozen Food","Trader Joes"
"20","506","Book wonder development","316.98","Bread","Whole Foods"
"20","750","Partner kid network","470.34","Pantry","Trader Joes"
"20","648","Clear film often realize account","283.50","Dairy & Eggs","Harris Teeters"
"20","548","Laugh laugh administration","248.34","Sauces","Harris Teeters"
"20","447","Analysis hope safe","322.01","Prepared Food","Whole Foods"
"20","241","Walk actually continue number imagine","66.57","Canned Goods","Trader Joes"
"20","747","Begin health","103.64","Dairy & Eggs","Whole Foods"
"20","1592","Safe production form television","469.46","Pantry","Whole Foods"
"20","671","Usually wrong","287.33","Produce","Whole Foods"
"20","1909","Take too lose describe","66.52","Produce","Harris Teeters"
"21","1876","Doctor fly seat","281.97","Meat","Harris Teeters"
"21","915","Child shake star soon","495.15","Produce","Whole Foods"
"21","1942","Local really though hand size","334.22","Produce","Trader Joes"
"21","1603","Down plan call customer each","332.23","Seafood","Whole Foods"
"21","608","Report level","240.62","Beverages","Trader Joes"
"21","301","Wonder accept measure three","38.22","Cheese","Trader Joes"
"21","1903","Management add light day","199.89","Seafood","Trader Joes"
"21","520","Itself later for today","83.86","Baked Goods","Whole Foods"
"21","280","Attack from attention including","141.92","Dairy & Eggs","Harris Teeters"
"21","739","Air carry writer hard","212.35","Seafood","Whole Foods"
"21","909","Trial safe","477.16","Produce","Trader Joes"
"21","1323","Possible appear finally","69.93","Baked Goods","Trader Joes"
"21","1102","History girl","180.71","Cheese","Trader Joes"
"21","141","Reflect new choose adult","302.31","Produce","Trader Joes"
"21","887","Man parent","169.52","Seafood","Harris Teeters"
"21","1052","Small account number lawyer story","451.84","Baking","Harris Teeters"
"22","1011","Black throughout soldier bar do","226.87","Prepared Food","Harris Teeters"
"22","685","Between animal raise bring those","345.07","Dairy & Eggs","Whole Foods"
"22","180","Raise staff why college","257.75","Beverages","Whole Foods"
"22","1890","Town guy them","115.78","Canned Goods","Whole Foods"
"22","1416","Vote whom large","346.32","Produce","Whole Foods"
"22","527","People recent family I","197.03","Seafood","Trader Joes"
"22","473","Along after somebody local","351.50","Prepared Food","Harris Teeters"
"22","97","Heart that American","239.47","Canned Goods","Harris Teeters"
"22","54","Fund cell change rock before","465.44","Baked Goods","Trader Joes"
"23","1169","Sit rock cut","150.20","Seafood","Whole Foods"
"23","17","Community two back better","305.12","Baking","Trader Joes"
"23","212","Hear edge","322.03","Cheese","Whole Foods"
"23","1312","Standard present prevent person","423.24","Prepared Food","Harris Teeters"
"23","1871","Age without","361.21","Produce","Whole Foods"
"23","725","Well health table this","403.43","Sauces","Harris Teeters"
"23","1890","Town guy them","115.78","Canned Goods","Whole Foods"
"23","333","Tv direction job","441.81","Sauces","Harris Teeters"
"23","331","Question religious herself bill","208.06","Sauces","Harris Teeters"
"23","400","Key many actually business","88.14","Canned Goods","Harris Teeters"
"23","1154","Audience our threat future each","472.94","Sauces","Harris Teeters"
"23","963","Strategy nothing","121.47","Baked Goods","Harris Teeters"
"23","487","Realize class accept main doctor","0.88","Meat","Harris Teeters"
"23","459","Conference around commercial","336.83","Pantry","Whole Foods"
"23","1015","Animal quite conference what media","112.90","Baked Goods","Trader Joes"
"23","807","Trade audience determine shake","290.69","Seafood","Whole Foods"
"23","1444","Across true party","194.25","Meat","Whole Foods"
"23","1947","Anyone president explain town","124.23","Canned Goods","Whole Foods"
"23","1291","Laugh weight purpose","486.12","Frozen Food","Trader Joes"
"23","1540","Before machine","6.73","Meat","Harris Teeters"
"23","392","Whether operation necessary some color","423.01","Canned Goods","Whole Foods"
"23","1855","Than his reduce","31.92","Frozen Food","Whole Foods"
"23","1118","Address foot recently art run","47.88","Beverages","Harris Teeters"
"23","833","My sometimes ago consumer","397.65","Beverages","Whole Foods"
"23","1048","Instead able poor cold","238.24","Bread","Whole Foods"
"24","547","Bar center these total","395.71","Prepared Food","Trader Joes"
"24","364","Themselves purpose seat","484.00","Dairy & Eggs","Whole Foods"
"24","1850","Herself open become every although","197.48","Frozen Food","Harris Teeters"
"24","1277","Tough score","350.23","Beverages","Trader Joes"
"24","556","Health learn west happy","212.03","Frozen Food","Trader Joes"
"24","46","Matter ever stock","108.78","Baked Goods","Harris Teeters"
"24","1454","Quite plant respond","57.28","Baking","Trader Joes"
"24","778","Direction thing suffer fact within","255.52","Frozen Food","Harris Teeters"
"24","502","Decide source","227.02","Pantry","Whole Foods"
"24","1150","Apply hundred address approach","47.92","Prepared Food","Harris Teeters"
"24","1199","Commercial building plant apply","494.64","Meat","Whole Foods"
"24","1746","Store couple exactly both","396.73","Baking","Harris Teeters"
"24","894","Ten agent","331.80","Seafood","Harris Teeters"
"24","1967","Treatment American fill design along","277.59","Cheese","Whole Foods"
"24","1890","Town guy them","115.78","Canned Goods","Whole Foods"
"24","1507","Fund news drop job","249.53","Meat","Harris Teeters"
"24","1516","Protect fund rest","360.23","Produce","Whole Foods"
"24","1144","Present may happy hope","113.02","Baking","Harris Teeters"
"24","191","Truth become build","206.95","Frozen Food","Trader Joes"
"24","1216","Few PM leader political system","182.24","Seafood","Harris Teeters"
"24","861","Health miss doctor job manage","352.91","Produce","Whole Foods"
"24","1638","Class at order","237.93","Beverages","Trader Joes"
"24","1159","President decade along structure feeling","65.91","Frozen Food","Trader Joes"
"25","1879","Democrat step home hotel put","142.06","Seafood","Whole Foods"
"25","84","Oil popular order join future","382.50","Frozen Food","Whole Foods"
"25","1175","And decision","100.96","Produce","Whole Foods"
"25","16","Final might before","387.76","Meat","Harris Teeters"
"25","1681","Move design gas dark","349.38","Produce","Whole Foods"
"25","1020","Also reach","407.39","Baking","Harris Teeters"
"25","952","Director sure","6.48","Baking","Harris Teeters"
"25","1431","Wall lose country human window","461.11","Meat","Whole Foods"
"25","1828","With second seek","466.80","Bread","Whole Foods"
"25","1701","Company approach change care","216.56","Prepared Food","Whole Foods"
"25","166","Hand avoid suffer","110.82","Frozen Food","Trader Joes"
"25","1873","Note our song similar","57.79","Seafood","Trader Joes"
"25","1992","Moment management research","190.78","Frozen Food","Whole Foods"
"25","1505","Point get effect consider blue","301.22","Produce","Whole Foods"
"26","1019","Plan part relate mind table","118.86","Pantry","Trader Joes"
"26","1106","Top last central","175.73","Frozen Food","Trader Joes"
"26","792","Draw forget relate have oil","356.00","Prepared Food","Whole Foods"
"26","1004","Even enter","407.85","Bread","Harris Teeters"
"26","226","Claim up behavior","455.24","Dairy & Eggs","Trader Joes"
"26","1959","Effect reach election","281.57","Baked Goods","Whole Foods"
"27","364","Themselves purpose seat","484.00","Dairy & Eggs","Whole Foods"
"27","1397","Either high bar agent main","63.57","Prepared Food","Trader Joes"
"27","1969","Million pay available image thought","380.87","Produce","Trader Joes"
"27","89","Skill environmental create health","312.67","Bread","Harris Teeters"
"27","115","Wait occur first test senior","28.12","Frozen Food","Whole Foods"
"27","1087","Service window public network","208.35","Cheese","Trader Joes"
"27","1499","Gun visit","343.14","Sauces","Whole Foods"
"27","1689","Them section next in","197.35","Prepared Food","Harris Teeters"
"27","806","Almost realize whom picture","144.63","Cheese","Whole Foods"
"27","278","Television money student","281.79","Baking","Trader Joes"
"27","1157","Account finish when positive","78.83","Bread","Trader Joes"
"27","713","Stock play","52.02","Beverages","Harris Teeters"
"27","1496","Pattern phone time","112.91","Meat","Trader Joes"
"27","925","Family student later","189.94","Canned Goods","Trader Joes"
"28","739","Air carry writer hard","212.35","Seafood","Whole Foods"
"29","1643","No worker","21.46","Canned Goods","Harris Teeters"
"29","238","Or box citizen former","153.67","Produce","Whole Foods"
"29","1869","President thought","219.53","Pantry","Harris Teeters"
"29","873","There certain full east","106.46","Canned Goods","Harris Teeters"
"29","386","Study image education career","95.12","Cheese","Whole Foods"
"29","1978","Cultural time president life field","487.83","Beverages","Harris Teeters"
"29","1583","Lay success clearly wear right","87.90","Beverages","Trader Joes"
"29","1903","Management add light day","199.89","Seafood","Trader Joes"
"29","546","Sit today","56.29","Baked Goods","Whole Foods"
"29","420","Financial wall beyond","118.59","Cheese","Harris Teeters"
"29","505","Mean performance act across expert","430.27","Baked Goods","Whole Foods"
"29","492","Blue remember account","390.50","Beverages","Trader Joes"
"29","1356","Benefit happen difficult","473.87","Canned Goods","Whole Foods"
"29","1599","Pm church care","126.55","Bread","Whole Foods"
"29","465","Sell present community direction today","49.88","Prepared Food","Trader Joes"
"30","40","Try wait side part","488.73","Canned Goods","Whole Foods"
"30","515","Claim foreign risk key","331.12","Baked Goods","Whole Foods"
"30","1548","Create want benefit sign","33.71","Sauces","Whole Foods"
"30","665","Not worker","140.51","Bread","Trader Joes"
"30","1452","Name service here movie","8.08","Pantry","Harris Teeters"
"30","249","Information least imagine","211.11","Produce","Harris Teeters"
"30","116","Hospital ready marriage grow","23.98","Pantry","Whole Foods"
"30","1194","Model stop too Democrat artist","414.48","Baked Goods","Whole Foods"
"31","179","History floor very mother","363.24","Meat","Harris Teeters"
"31","1779","Behind minute standard","312.36","Beverages","Whole Foods"
"31","317","Account have south thank","331.71","Baking","Whole Foods"
"31","1481","Try number close land","452.84","Baking","Harris Teeters"
"31","1211","Old stand laugh war","172.98","Frozen Food","Trader Joes"
"31","1389","Difference director","180.39","Baking","Whole Foods"
"31","1387","Feel hundred","223.90","Meat","Harris Teeters"
"31","1135","City picture call organization","448.03","Baked Goods","Trader Joes"
"31","896","Weight moment many","209.64","Dairy & Eggs","Whole Foods"
"31","1625","Stand fund too camera","204.15","Seafood","Trader Joes"
"31","1427","At eight stage direction","42.73","Cheese","Harris Teeters"
"31","245","Firm card","150.73","Beverages","Trader Joes"
"31","558","House prevent check","96.19","Seafood","Whole Foods"
"31","1898","Wear hospital whose past we","241.89","Beverages","Whole Foods"
"31","111","Someone relate modern owner it","262.29","Baking","Harris Teeters"
"31","646","Everyone white staff","288.33","Frozen Food","Whole Foods"
"31","682","Someone boy explain especially tell","371.45","Meat","Trader Joes"
"31","945","Fight factor citizen group","73.47","Produce","Harris Teeters"
"31","1824","Travel adult challenge","68.14","Prepared Food","Trader Joes"
"31","468","Important second computer cold event","221.29","Baked Goods","Harris Teeters"
"31","146","Style kind","498.93","Sauces","Whole Foods"
"31","467","Tax appear moment","256.23","Bread","Trader Joes"
"31","648","Clear film often realize account","283.50","Dairy & Eggs","Harris Teeters"
"32","902","Subject from own very","449.29","Dairy & Eggs","Trader Joes"
"32","423","Onto would","48.64","Meat","Whole Foods"
"32","1868","Happen worry choose market","454.61","Produce","Harris Teeters"
"32","778","Direction thing suffer fact within","255.52","Frozen Food","Harris Teeters"
"32","856","Exist not relationship step","16.44","Prepared Food","Trader Joes"
"32","417","Hundred country how down final","7.07","Produce","Trader Joes"
"32","1916","Win turn with above goal","206.30","Seafood","Trader Joes"
"32","1888","Attack teacher interest","194.43","Canned Goods","Trader Joes"
"32","1261","Civil our research","135.20","Dairy & Eggs","Harris Teeters"
"32","1970","Action ever tax those collection","24.94","Dairy & Eggs","Harris Teeters"
"32","1958","Billion popular including power thought","96.64","Baking","Whole Foods"
"32","387","Whose although beyond","209.36","Produce","Whole Foods"
"32","1277","Tough score","350.23","Beverages","Trader Joes"
"32","481","Modern deep particularly","213.65","Baking","Trader Joes"
"33","1782","Reason never","156.93","Canned Goods","Trader Joes"
"33","1842","Wish wife growth","352.89","Bread","Whole Foods"
"33","695","Skin him way","405.48","Produce","Whole Foods"
"33","1772","Time nearly under","136.46","Beverages","Harris Teeters"
