"391","1393","Most use individual","70.76","Seafood","Whole Foods"
"391","936","Number under avoid business","134.59","Cheese","Harris Teeters"
"391","1629","Public experience","140.52","Produce","Whole Foods"
"391","1117","Cultural response quality improve power","436.77","Cheese","Whole Foods"
"391","1971","Woman help","359.88","Produce","Trader Joes"
"391","1973","Hospital of community so","396.46","Prepared Food","Trader Joes"
"391","17","Community two back better","305.12","Meat","Trader Joes"
"391","1485","Last woman morning","299.34","Produce","Harris Teeters"
"391","563","Nice certainly such imagine also","258.27","Meat","Whole Foods"
"391","542","And society traditional suggest","139.46","Beverages","Trader Joes"
"391","1550","Individual easy poor girl quite","59.78","Cheese","Harris Teeters"
"391","516","Fish road","299.21","Meat","Harris Teeters"
"391","755","College ground center","87.49","Baking","Harris Teeters"
"391","1657","Tonight black where turn tonight","181.20","Produce","Trader Joes"
"391","1414","Product newspaper movement","273.58","Dairy & Eggs","Whole Foods"
"391","1422","Girl military","328.69","Pantry","Harris Teeters"
"391","573","Program space high about wish","186.71","Beverages","Trader Joes"
"391","710","Prepare institution place support","96.93","Dairy & Eggs","Harris Teeters"
"391","1219","Control third","355.28","Dairy & Eggs","Trader Joes"
"391","983","Detail road meet wall","36.73","Canned Goods","Trader Joes"
"391","1564","Have professional yes just positive","500.15","Dairy & Eggs","Whole Foods"
"391","789","Improve similar full","124.42","Cheese","Trader Joes"
"391","699","Sea teacher among garden","299.62","Dairy & Eggs","Whole Foods"
"391","219","Fight worry cell","166.19","Sauces","Whole Foods"
"391","729","Already world specific include music","136.03","Canned Goods","Whole Foods"
"391","638","Front decade remain up","317.07","Baking","Harris Teeters"
"391","996","Movie happy world reveal course","422.60","Meat","Harris Teeters"
"391","1025","Ever hold","223.12","Meat","Harris Teeters"
"391","1162","Process trouble radio ask politics","33.40","Frozen Food","Harris Teeters"
"391","1710","Ever first structure","434.65","Frozen Food","Harris Teeters"
"391","1054","Beyond play","428.32","Produce","Whole Foods"
"391","1443","Phone truth resource","244.59","Prepared Food","Harris Teeters"
"391","1914","Range bring idea sign including","218.84","Meat","Whole Foods"
"391","719","Until push story poor according","310.26","Baked Goods","Trader Joes"
"391","876","Example time project enough realize","65.05","Sauces","Harris Teeters"
"391","1953","Huge gas finally might already","399.01","Beverages","Trader Joes"
"391","1831","Simple total walk","35.11","Frozen Food","Whole Foods"
"391","277","Cultural at care share","399.07","Dairy & Eggs","Harris Teeters"
"391","154","Arrive kind by","476.96","Seafood","Harris Teeters"
"391","1645","Professional bank","105.14","Baking","Whole Foods"
"391","1784","Good father you future specific","462.62","Cheese","Harris Teeters"
"391","1066","Individual mean fact mission","332.29","Produce","Whole Foods"
"391","1923","Party surface story lot capital","41.81","Frozen Food","Harris Teeters"
"75","1613","Might each beautiful","285.35","Dairy & Eggs","Harris Teeters"
"75","1522","Exactly case certainly big concern","86.70","Baking","Harris Teeters"
"75","104","Produce five","168.12","Beverages","Whole Foods"
"75","1529","Always huge total everything discover","200.29","Pantry","Trader Joes"
"75","687","Administration indicate answer carry","401.61","Produce","Harris Teeters"
"75","1435","Parent white whom less","100.83","Produce","Trader Joes"
"75","1412","Reach then","239.96","Cheese","Trader Joes"
"75","424","Hospital effort store current","288.01","Meat","Whole Foods"
"75","1140","Learn hit bar near","416.14","Dairy & Eggs","Whole Foods"
"75","254","Feel Mrs","342.02","Pantry","Whole Foods"
"75","273","Movie health Republican we","445.00","Baking","Harris Teeters"
"75","598","Condition reduce","134.89","Sauces","Trader Joes"
"75","600","President cut table boy her","137.18","Baked Goods","Trader Joes"
"75","1525","Happen minute beyond your war","406.82","Bread","Trader Joes"
"75","1075","Without attorney","229.83","Beverages","Whole Foods"
"75","1472","Page college cut","451.34","Canned Goods","Trader Joes"
"75","1230","Each ever main drop","407.23","Dairy & Eggs","Harris Teeters"
"75","1181","There among billion","52.27","Canned Goods","Harris Teeters"
"75","1402","Measure senior finally","440.77","Produce","Whole Foods"
"75","1009","According piece","103.13","Prepared Food","Trader Joes"
"75","1030","Majority executive common","51.33","Beverages","Harris Teeters"
"75","1248","Hundred ability accept usually high","277.04","Frozen Food","Harris Teeters"
"75","1457","General light just","403.31","Baked Goods","Whole Foods"
"75","1420","Dark stop same wall maybe","90.37","Beverages","Trader Joes"
"75","1650","In animal local blood","252.31","Beverages","Harris Teeters"
"75","190","Hotel thank","109.74","Bread","Harris Teeters"
"75","1745","Federal worry discuss","402.14","Seafood","Whole Foods"
"75","567","Education down anyone in","29.49","Pantry","Trader Joes"
"75","224","Bill know them international","57.55","Sauces","Whole Foods"
"75","1347","Certainly away item professional","390.27","Produce","Whole Foods"
"75","1917","Reflect he ago","379.42","Canned Goods","Harris Teeters"
"58","951","Imagine defense television","379.59","Sauces","Harris Teeters"
"58","592","White enjoy join","179.11","Bread","Harris Teeters"
"58","1105","Civil notice","448.43","Bread","Trader Joes"
"58","1323","Possible appear finally","69.93","Meat","Trader Joes"
"58","805","Past institution law area inside","203.21","Canned Goods","Whole Foods"
"58","1293","Toward region","219.19","Beverages","Trader Joes"
"58","737","Bed style board reflect wear","396.25","Produce","Harris Teeters"
"58","1197","Price reveal","178.48","Frozen Food","Whole Foods"
"343","1227","Information get shoulder","50.24","Cheese","Whole Foods"
"343","1312","Standard present prevent person","423.24","Pantry","Trader Joes"
"343","918","Their son prove","253.73","Dairy & Eggs","Whole Foods"
"343","544","Boy break present authority","409.38","Baked Goods","Whole Foods"
"343","567","Education down anyone in","29.49","Pantry","Trader Joes"
"343","1527","Particularly safe guess hard","42.66","Produce","Trader Joes"
"343","1371","Ground staff","159.65","Pantry","Harris Teeters"
"343","734","Let tough collection head when","341.15","Sauces","Whole Foods"
"343","289","Institution agency which","209.18","Frozen Food","Trader Joes"
"343","1296","Responsibility culture worry","277.21","Dairy & Eggs","Whole Foods"
"343","1609","Program share agree","261.92","Produce","Trader Joes"
"343","1046","Buy wind father","256.79","Cheese","Harris Teeters"
"343","1951","Us throw care","235.29","Dairy & Eggs","Harris Teeters"
"343","908","Real sense well","236.41","Seafood","Harris Teeters"
"343","1816","Page reach central once pull","443.67","Produce","Trader Joes"
"343","253","Evidence shoulder will","101.09","Prepared Food","Whole Foods"
"343","1259","Traditional action seem fly","407.83","Baked Goods","Whole Foods"
"343","1360","Mission thus place into require","116.03","Pantry","Whole Foods"
"343","1841","Little project outside behind","196.16","Dairy & Eggs","Whole Foods"
"343","1387","Feel hundred","223.90","Sauces","Whole Foods"
"343","1985","Then support art","480.41","Frozen Food","Trader Joes"
"343","1222","Quite theory quite","393.35","Meat","Trader Joes"
"343","1583","Lay success clearly wear right","87.90","Cheese","Whole Foods"
"343","1145","Collection her green expect black","142.28","Pantry","Whole Foods"
"343","1050","Nearly attorney reduce","243.67","Prepared Food","Whole Foods"
"343","1490","Whatever health dream discuss","42.98","Canned Goods","Harris Teeters"
"343","320","Use still successful south","372.11","Frozen Food","Whole Foods"
"343","244","That his hotel require","96.43","Dairy & Eggs","Trader Joes"
"343","1980","Drive low manager road apply","390.49","Prepared Food","Whole Foods"
"343","1228","Never high wear window","397.00","Seafood","Whole Foods"
"343","1433","Though wonder camera involve","46.17","Pantry","Trader Joes"
"343","419","Wait movie adult","433.09","Dairy & Eggs","Harris Teeters"
"343","1802","Nature drop sport really hair","434.46","Seafood","Harris Teeters"
"343","990","Speech discussion manage identify man","0.93","Baked Goods","Whole Foods"
"343","1310","Include majority","313.78","Dairy & Eggs","Harris Teeters"
"343","812","Art energy significant","71.17","Beverages","Whole Foods"
"343","524","Key daughter","206.48","Beverages","Harris Teeters"
"343","389","Professor past","94.54","Bread","Whole Foods"
"343","1183","Have result","283.97","Produce","Harris Teeters"
"167","1569","According second order close","428.53","Dairy & Eggs","Trader Joes"
"167","1100","Page modern Mrs","246.38","Bread","Trader Joes"
"167","1302","Age young","58.91","Canned Goods","Whole Foods"
"167","169","Moment natural computer","201.77","Produce","Trader Joes"
"167","1096","Way born happen","270.06","Dairy & Eggs","Trader Joes"
"167","1520","Feeling activity own few","388.80","Cheese","Whole Foods"
"167","382","Add half up trip","166.77","Pantry","Trader Joes"
"167","81","Skill middle theory ok","143.02","Produce","Whole Foods"
"167","633","After build then","200.45","Dairy & Eggs","Whole Foods"
"167","632","Benefit key movement","362.73","Dairy & Eggs","Harris Teeters"
"167","1300","Recent drug","24.54","Frozen Food","Harris Teeters"
"167","377","Safe feeling","306.62","Meat","Whole Foods"
"167","1423","Indeed tell executive","397.10","Baked Goods","Whole Foods"
"167","848","Better quite which deal","451.22","Sauces","Whole Foods"
"167","1643","No worker","21.46","Seafood","Whole Foods"
"167","1702","World never make interesting","97.22","Frozen Food","Trader Joes"
"167","1279","What adult bill","357.30","Cheese","Whole Foods"
"232","507","None many house","296.85","Beverages","Trader Joes"
"232","1958","Billion popular including power thought","96.64","Produce","Trader Joes"
"232","398","Foreign indeed within example research","339.95","Canned Goods","Trader Joes"
"232","1278","Back none","109.83","Meat","Whole Foods"
"232","1284","News instead","143.44","Canned Goods","Trader Joes"
"232","1951","Us throw care","235.29","Dairy & Eggs","Harris Teeters"
"232","1183","Have result","283.97","Produce","Harris Teeters"
"232","244","That his hotel require","96.43","Dairy & Eggs","Trader Joes"
"232","204","I within candidate","434.99","Baked Goods","Trader Joes"
"232","1569","According second order close","428.53","Dairy & Eggs","Trader Joes"
"232","1229","As understand office thing","450.73","Sauces","Trader Joes"
"232","182","Hear or work","346.96","Dairy & Eggs","Trader Joes"
"232","1546","Music ability same","309.23","Dairy & Eggs","Harris Teeters"
"232","987","Whatever record billion today receive","150.34","Canned Goods","Whole Foods"
"232","962","Foot street expert travel","354.61","Cheese","Harris Teeters"
"232","1530","Goal see trouble state when","269.47","Dairy & Eggs","Trader Joes"
"232","1330","Past hour create challenge","139.65","Sauces","Harris Teeters"
"232","103","Contain put information cut act","323.75","Beverages","Whole Foods"
"232","1192","Star war dog focus","370.21","Frozen Food","Harris Teeters"
"232","429","Player old","468.53","Cheese","Trader Joes"
"232","949","Red could","255.76","Pantry","Whole Foods"
"232","1151","Anyone fish task vote","27.94","Dairy & Eggs","Harris Teeters"
"232","825","Style policy fact","256.97","Dairy & Eggs","Harris Teeters"
"232","1805","Trial task true light fall","176.88","Beverages","Harris Teeters"
"232","1353","Number Democrat every like","461.48","Prepared Food","Whole Foods"
"232","1988","Whole your","84.90","Dairy & Eggs","Trader Joes"
"232","1983","Statement officer knowledge","411.81","Cheese","Trader Joes"
"232","1764","Against certainly another buy","122.39","Prepared Food","Harris Teeters"
"232","1100","Page modern Mrs","246.38","Bread","Trader Joes"
"232","1550","Individual easy poor girl quite","59.78","Cheese","Harris Teeters"
"232","431","Never agent","260.61","Dairy & Eggs","Whole Foods"
"232","1797","See perform listen size","366.89","Frozen Food","Harris Teeters"
"232","1383","Bar town decide series relate","385.70","Pantry","Harris Teeters"
"349","924","Reason six themselves move difference","418.76","Pantry","Whole Foods"
"349","254","Feel Mrs","342.02","Pantry","Whole Foods"
"349","397","Line attention take","142.59","Produce","Whole Foods"
"349","1516","Protect fund rest","360.23","Meat","Harris Teeters"
"349","1338","Ground nor","138.29","Beverages","Trader Joes"
"349","1789","Until skill century pass commercial","350.25","Pantry","Whole Foods"
"349","381","Learn expect","170.59","Baked Goods","Trader Joes"
"349","1100","Page modern Mrs","246.38","Bread","Trader Joes"
"349","98","Tv it ask information","380.38","Seafood","Harris Teeters"
"349","112","Today method know not","333.96","Prepared Food","Trader Joes"
"349","481","Modern deep particularly","213.65","Seafood","Harris Teeters"
"349","588","Sense play system he","171.00","Canned Goods","Trader Joes"
"349","955","You reason buy public","286.69","Frozen Food","Whole Foods"
"349","109","Parent certain cut","261.82","Beverages","Trader Joes"
"349","291","Same former picture western","1.98","Dairy & Eggs","Trader Joes"
"349","273","Movie health Republican we","445.00","Baking","Harris Teeters"
"349","271","New and rich attack serve","98.08","Baking","Harris Teeters"
"349","1967","Treatment American fill design along","277.59","Canned Goods","Harris Teeters"
"349","222","Else fish thousand","69.83","Produce","Whole Foods"
"349","1958","Billion popular including power thought","96.64","Produce","Trader Joes"
"349","860","Continue training site","455.95","Prepared Food","Trader Joes"
"349","766","Land onto board","319.17","Beverages","Whole Foods"
"349","1479","Real science sign party","37.80","Beverages","Whole Foods"
"349","1549","Choose boy eat where","334.49","Seafood","Harris Teeters"
"349","1229","As understand office thing","450.73","Sauces","Trader Joes"
"349","1936","Spring mother draw spring","70.83","Produce","Trader Joes"
"349","1002","At continue","227.33","Canned Goods","Harris Teeters"
"349","1487","Natural wear share style","99.61","Seafood","Whole Foods"
"349","1253","Nor south ago","47.03","Bread","Trader Joes"
"349","842","Education spring remember","470.01","Prepared Food","Harris Teeters"
"349","574","Development edge","317.73","Beverages","Whole Foods"
"266","1161","Look ability next","120.89","Seafood","Whole Foods"
"266","439","Table lay","493.54","Pantry","Whole Foods"
"266","1104","Week window early","394.36","Frozen Food","Harris Teeters"
"266","1180","Imagine summer","434.82","Produce","Harris Teeters"
"266","1801","Travel management mean big wall","427.76","Seafood","Whole Foods"
"266","1037","Nothing some current group","190.05","Canned Goods","Whole Foods"
"266","406","Create with teacher establish","491.13","Bread","Trader Joes"
"266","1979","Official above soldier","109.61","Prepared Food","Harris Teeters"
"266","1610","Girl turn camera imagine accept","424.35","Sauces","Whole Foods"
"266","835","Ok exactly kid teacher response","6.63","Pantry","Whole Foods"
"266","1072","State live","200.79","Baked Goods","Harris Teeters"
"266","811","Point threat address best type","443.90","Dairy & Eggs","Whole Foods"
"266","632","Benefit key movement","362.73","Dairy & Eggs","Harris Teeters"
"266","269","Be certainly property mean","27.36","Sauces","Trader Joes"
"266","1466","Key identify reality occur","259.50","Baking","Harris Teeters"
"397","1162","Process trouble radio ask politics","33.40","Frozen Food","Harris Teeters"
"397","1360","Mission thus place into require","116.03","Pantry","Whole Foods"
"397","1062","Accept Democrat","249.99","Prepared Food","Harris Teeters"
"397","420","Financial wall beyond","118.59","Bread","Whole Foods"
"397","353","Reduce his science good major","423.10","Beverages","Whole Foods"
"397","1090","Relate remember until","373.71","Sauces","Whole Foods"
"397","1064","Tree surface let","250.24","Prepared Food","Trader Joes"
"397","401","Improve culture represent","39.64","Seafood","Harris Teeters"
"397","1712","Allow local price teacher total","210.19","Seafood","Harris Teeters"
"397","376","Finally turn mean","332.99","Frozen Food","Whole Foods"
"397","1519","President cold family","302.77","Baked Goods","Whole Foods"
"397","1622","Significant choose serious","146.89","Meat","Harris Teeters"
"397","1653","Suggest class list card","39.14","Baking","Trader Joes"
"397","61","Along various century energy","359.20","Cheese","Whole Foods"
"397","1527","Particularly safe guess hard","42.66","Produce","Trader Joes"
"397","1590","Who meeting","255.20","Produce","Trader Joes"
"397","1584","Remain later continue","308.22","Seafood","Harris Teeters"
"397","1475","Section on","355.43","Bread","Harris Teeters"
"397","1392","May cultural","63.75","Seafood","Harris Teeters"
"397","1461","Finish people them","434.25","Seafood","Whole Foods"
"397","493","East choice mind","118.51","Produce","Harris Teeters"
"397","1417","Week down","33.35","Bread","Whole Foods"
"397","832","Instead ok","386.12","Baking","Whole Foods"
"397","1986","Member material citizen","129.03","Bread","Harris Teeters"
"397","456","Crime son yes","40.30","Dairy & Eggs","Whole Foods"
"397","1875","City worry role trouble","93.75","Cheese","Whole Foods"
"397","124","Act left hundred site should","224.90","Pantry","Trader Joes"
"397","1948","Very look vote","442.83","Meat","Harris Teeters"
"397","1780","We behavior safe stop cold","155.25","Dairy & Eggs","Whole Foods"
"397","1807","Task bit offer conference about","3.63","Beverages","Trader Joes"
"397","1039","Money individual house","55.70","Dairy & Eggs","Trader Joes"
"397","1859","Upon offer write per","338.13","Pantry","Whole Foods"
"397","523","Dark audience far","239.22","Meat","Trader Joes"
"397","1405","Week training middle control","169.46","Bread","Whole Foods"
"397","1550","Individual easy poor girl quite","59.78","Cheese","Harris Teeters"
"397","1169","Sit rock cut","150.20","Dairy & Eggs","Trader Joes"
"397","1555","Human must","399.23","Baked Goods","Harris Teeters"
"397","931","Item military even answer up","447.69","Produce","Whole Foods"
"197","1824","Travel adult challenge","68.14","Bread","Harris Teeters"
"197","1462","Cut off government its","328.62","Produce","Trader Joes"
"197","1827","Social student relationship another","213.80","Pantry","Whole Foods"
"197","1933","Glass create once","394.59","Meat","Trader Joes"
"197","1028","Standard sure campaign military stay","280.88","Seafood","Trader Joes"
"197","718","If occur bit what provide","465.73","Sauces","Harris Teeters"
"197","320","Use still successful south","372.11","Frozen Food","Whole Foods"
"197","1346","Herself mean","433.01","Canned Goods","Whole Foods"
"197","1844","Particularly cover second way yard","488.91","Beverages","Harris Teeters"
"197","1017","Six hope investment who","472.31","Baked Goods","Harris Teeters"
"197","39","Enough accept stay","275.72","Seafood","Harris Teeters"
"197","1510","Set pull name","369.55","Pantry","Whole Foods"
"197","716","Government throw peace long policy","289.09","Bread","Whole Foods"
"197","1381","Newspaper personal really mean","131.93","Prepared Food","Trader Joes"
"197","1507","Fund news drop job","249.53","Baked Goods","Whole Foods"
"197","1261","Civil our research","135.20","Beverages","Harris Teeters"
"197","380","Police important","7.93","Produce","Whole Foods"
"197","1661","Dark responsibility","296.23","Frozen Food","Whole Foods"
"197","733","College country peace","75.25","Meat","Trader Joes"
"197","305","Occur surface","225.20","Cheese","Whole Foods"
"197","509","Successful pretty knowledge human","153.79","Cheese","Trader Joes"
"197","1067","Court finish many","128.24","Cheese","Trader Joes"
"197","269","Be certainly property mean","27.36","Sauces","Trader Joes"
"197","629","Hair follow time set nor","308.00","Frozen Food","Whole Foods"
"197","967","Item claim capital","454.75","Baked Goods","Trader Joes"
"197","582","Young current education find listen","377.41","Dairy & Eggs","Whole Foods"
"197","202","Tough task much","360.44","Pantry","Harris Teeters"
"197","1605","Run everybody onto sing","281.73","Produce","Whole Foods"
"197","1160","Need member describe","303.64","Produce","Harris Teeters"
"197","885","Bed agree field","403.24","Produce","Whole Foods"
"197","910","Other field commercial","377.25","Canned Goods","Trader Joes"
"197","742","Sign air method","209.09","Cheese","Trader Joes"
"197","1587","Town against single build firm","56.82","Pantry","Harris Teeters"
"197","82","Someone west","447.70","Dairy & Eggs","Whole Foods"
"351","277","Cultural at care share","399.07","Dairy & Eggs","Harris Teeters"
"351","1028","Standard sure campaign military stay","280.88","Seafood","Trader Joes"
"351","1637","Officer hand society change behavior","292.89","Seafood","Whole Foods"
"351","290","Degree cultural rule including","321.97","Seafood","Harris Teeters"
"351","417","Hundred country how down final","7.07","Meat","Harris Teeters"
"351","1834","Light design specific language","153.19","Prepared Food","Whole Foods"
"351","103","Contain put information cut act","323.75","Beverages","Whole Foods"
"351","1081","Sport ball continue behavior phone","321.35","Dairy & Eggs","Whole Foods"
"351","1130","Officer bed cost understand","471.40","Baking","Whole Foods"
"351","1149","Friend across worry","493.94","Seafood","Whole Foods"
"351","399","Rest raise nor your education","73.93","Baked Goods","Harris Teeters"
"351","104","Produce five","168.12","Beverages","Whole Foods"
"351","1766","Throw standard get","176.78","Cheese","Trader Joes"
"351","1080","Save decade them","119.31","Sauces","Trader Joes"
"351","141","Reflect new choose adult","302.31","Pantry","Whole Foods"
"351","1764","Against certainly another buy","122.39","Prepared Food","Harris Teeters"
"351","840","Blood movie daughter day","280.02","Produce","Whole Foods"
"351","242","Meet small road wind","343.93","Baking","Harris Teeters"
"351","1283","Fear be base","62.88","Produce","Whole Foods"
"351","79","Determine action who special","149.78","Baking","Whole Foods"
"351","535","Get safe","310.67","Dairy & Eggs","Harris Teeters"
"351","1077","Measure fast rich itself","306.79","Dairy & Eggs","Trader Joes"
"351","503","Enjoy than occur occur","465.32","Seafood","Trader Joes"
"351","696","Policy bring address where","213.43","Cheese","Whole Foods"
"351","62","Simple between say statement","422.79","Canned Goods","Trader Joes"
"351","516","Fish road","299.21","Meat","Harris Teeters"
"351","651","Rise participant","206.52","Cheese","Trader Joes"
"351","1187","Head attention create","260.39","Seafood","Trader Joes"
"351","1505","Point get effect consider blue","301.22","Seafood","Trader Joes"
"351","308","Management music","305.80","Seafood","Trader Joes"
"351","1393","Most use individual","70.76","Seafood","Whole Foods"
"351","67","Middle once news develop news","240.81","Canned Goods","Harris Teeters"
"351","1698","Alone owner that","184.84","Meat","Trader Joes"
"351","1124","Part thus career people suddenly","226.19","Seafood","Whole Foods"
"351","1684","Watch garden claim","52.76","Sauces","Trader Joes"
"351","1289","See give three","354.78","Beverages","Whole Foods"
"351","1609","Program share agree","261.92","Produce","Trader Joes"
"351","1726","Room produce most generation with","339.38","Canned Goods","Trader Joes"
"351","1457","General light just","403.31","Baked Goods","Whole Foods"
"351","1841","Little project outside behind","196.16","Dairy & Eggs","Whole Foods"
"351","1482","Go for base if specific","241.73","Dairy & Eggs","Harris Teeters"
"351","663","Memory number crime reduce area","146.66","Baked Goods","Harris Teeters"
"351","1519","President cold family","302.77","Baked Goods","Whole Foods"
"351","1528","Boy prove","200.93","Produce","Whole Foods"
"105","452","Foreign interesting hold level audience","378.09","Frozen Food","Trader Joes"
"105","1382","Whether rest enough","234.61","Dairy & Eggs","Whole Foods"
"105","1564","Have professional yes just positive","500.15","Dairy & Eggs","Whole Foods"
"105","1679","Image who serve establish","378.34","Sauces","Trader Joes"
"105","915","Child shake star soon","495.15","Meat","Harris Teeters"
"105","1090","Relate remember until","373.71","Sauces","Whole Foods"
"105","1469","Wear no event","245.58","Sauces","Whole Foods"
"105","1013","Little direction party defense very","152.34","Baking","Whole Foods"
"105","600","President cut table boy her","137.18","Baked Goods","Trader Joes"
"105","1941","Prepare third","214.76","Beverages","Trader Joes"
"105","620","Somebody nor energy eye week","84.82","Canned Goods","Harris Teeters"
